triplet,left_graph,right_graph,heldout_graph,sample_size,sample_id,sampling_strategy,atomic_job_index,pair_rank,pair_returncode,pair_mcs_size,pair_valid,pattern_side,pattern_nodes,pattern_edges,third_returncode,third_mcs_size,third_valid_solution,external_valid_solution,threeway_nodes,threeway_edges,pattern_fully_present,threeway_csv,pair_csv,pair_stdout_log,third_stdout_log
banc_626|manc_1.2.1|mcns_0.9,banc_626,mcns_0.9,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3371,1,left,3371,3987,0,879,1,1,879,665,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
banc_626|manc_1.2.1|mcns_0.9,manc_1.2.1,mcns_0.9,banc_626,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1020,1,left,1020,1216,0,878,1,1,878,682,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.stdout.log
banc_626|maol_1.1|mcns_0.9,banc_626,maol_1.1,mcns_0.9,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,1556,1,left,1556,2103,0,1258,1,1,1258,1264,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
banc_626|maol_1.1|mcns_0.9,maol_1.1,mcns_0.9,banc_626,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1666,1,left,1666,2943,0,1165,1,1,1165,1278,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.stdout.log
banc_626|maol_1.1|mcns_0.9,banc_626,mcns_0.9,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3371,1,left,3371,3987,0,1040,1,1,1040,1206,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--maol_1.1--mcns_0.9__pair_banc_626__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
fafb_783|manc_1.2.1|maol_1.1,fafb_783,manc_1.2.1,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,978,1,left,978,1167,0,728,1,1,728,458,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
fafb_783|manc_1.2.1|maol_1.1,fafb_783,maol_1.1,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,1589,1,left,1589,2893,0,765,1,1,765,637,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_fafb_783__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
fafb_783|manc_1.2.1|maol_1.1,manc_1.2.1,maol_1.1,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,807,1,left,807,1148,0,662,1,1,662,474,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
fafb_783|manc_1.2.1|mcns_0.9,fafb_783,manc_1.2.1,mcns_0.9,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,978,1,left,978,1167,0,778,1,1,778,550,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
fafb_783|manc_1.2.1|mcns_0.9,fafb_783,mcns_0.9,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3626,1,left,3626,5138,0,787,1,1,787,604,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
fafb_783|manc_1.2.1|mcns_0.9,manc_1.2.1,mcns_0.9,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1020,1,left,1020,1216,0,839,1,1,839,591,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
fafb_783|maol_1.1|mcns_0.9,fafb_783,maol_1.1,mcns_0.9,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,1589,1,left,1589,2893,0,1351,1,1,1351,1925,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
fafb_783|maol_1.1|mcns_0.9,fafb_783,mcns_0.9,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3626,1,left,3626,5138,0,801,1,1,801,1222,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
fafb_783|maol_1.1|mcns_0.9,maol_1.1,mcns_0.9,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1666,1,left,1666,2943,0,1223,1,1,1223,1442,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,manc_1.2.1,maol_1.1,mcns_0.9,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,807,1,left,807,1148,0,628,1,1,628,417,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,manc_1.2.1,mcns_0.9,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,1020,1,left,1020,1216,0,738,1,1,738,459,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,maol_1.1,mcns_0.9,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1666,1,left,1666,2943,0,730,1,1,730,514,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
